,bankroll,alpha,binarize,fit_priorbool,span_value,test_size_value,ROI,Number_of_bets,0
1765,,10.0,0.5,True,0.1,6,-0.11261194029850749,134,84.91
1766,,10.0,0.5,True,0.1,7,-0.1256617647058824,136,82.91
1767,,10.0,0.5,True,0.1,8,-0.004221453287197031,289,98.78000000000006
1768,,10.0,0.5,True,0.1,9,-0.127925925925926,135,82.72999999999999
1769,,10.0,0.5,True,0.1,10,0.02929530201342307,298,108.73000000000008
1770,,10.0,0.5,True,0.2,1,-0.06660952380952374,1050,30.060000000000073
1771,,10.0,0.5,True,0.2,2,-0.09227208976157064,713,34.210000000000136
1772,,10.0,0.5,True,0.2,3,-0.08426002766251717,723,39.080000000000084
1773,,10.0,0.5,True,0.2,4,-0.052240663900414715,241,87.41000000000005
1774,,10.0,0.5,True,0.2,5,-0.08638596491228052,285,75.38000000000005
1775,,10.0,0.5,True,0.2,6,-0.11419117647058812,680,22.350000000000072
1776,,10.0,0.5,True,0.2,7,-0.10213793103448258,290,70.38000000000005
1777,,10.0,0.5,True,0.2,8,-0.10508650519031124,289,69.63000000000005
1778,,10.0,0.5,True,0.2,9,-0.10508650519031124,289,69.63000000000005
1779,,10.0,0.5,True,0.2,10,-0.10628865979381426,291,69.07000000000005
1780,,10.0,0.5,True,0.3,1,-0.3644816883923028,1611,-487.17999999999984
1781,,10.0,0.5,True,0.3,2,-0.41008928571428577,448,-83.72000000000001
1782,,10.0,0.5,True,0.3,3,-0.39066985645933017,418,-63.300000000000026
1783,,10.0,0.5,True,0.3,4,-0.40778839088905217,1361,-455.0
1784,,10.0,0.5,True,0.3,5,-0.4140684713375797,1256,-420.07000000000005
1785,,10.0,0.5,True,0.3,6,-0.38373205741626804,418,-60.40000000000002
1786,,10.0,0.5,True,0.3,7,-0.3528700906344411,662,-133.6
1787,,10.0,0.5,True,0.3,8,-0.38666666666666677,420,-62.40000000000002
1788,,10.0,0.5,True,0.3,9,-0.38666666666666677,420,-62.40000000000002
1789,,10.0,0.5,True,0.3,10,-0.42610766045548654,966,-311.62
1790,,10.0,0.5,True,0.4,1,-0.5343055555555555,2160,-1054.1
1791,,10.0,0.5,True,0.4,2,-0.48920454545454545,1496,-631.85
1792,,10.0,0.5,True,0.4,3,-0.5206851464435146,1912,-895.55
1793,,10.0,0.5,True,0.4,4,-0.4848763523956723,1294,-527.43
1794,,10.0,0.5,True,0.4,5,-0.49486151603498535,1372,-578.9499999999999
1795,,10.0,0.5,True,0.4,6,-0.5008463251670378,1347,-574.6399999999999
1796,,10.0,0.5,True,0.4,7,-0.51654478976234,547,-182.54999999999995
1797,,10.0,0.5,True,0.4,8,-0.5203343848580441,1585,-724.7299999999999
1798,,10.0,0.5,True,0.4,9,-0.514855581576893,1281,-559.53
1799,,10.0,0.5,True,0.4,10,-0.5144497607655502,1254,-545.1199999999999
1800,,10.0,0.5,False,0.1,1,-0.10563953488372098,516,45.489999999999974
1801,,10.0,0.5,False,0.1,2,-0.18672566371681437,113,78.89999999999998
1802,,10.0,0.5,False,0.1,3,-0.15403508771929839,114,82.43999999999998
1803,,10.0,0.5,False,0.1,4,-0.12248120300751884,133,83.71
1804,,10.0,0.5,False,0.1,5,-0.17776785714285737,112,80.08999999999997
1805,,10.0,0.5,False,0.1,6,0.022131147540983793,305,106.75000000000006
1806,,10.0,0.5,False,0.1,7,-0.11416058394160584,137,84.36
1807,,10.0,0.5,False,0.1,8,0.011156812339331848,389,104.34000000000009
1808,,10.0,0.5,False,0.1,9,0.009967105263158133,304,103.03000000000007
1809,,10.0,0.5,False,0.1,10,-0.13433823529411773,136,81.72999999999999
1810,,10.0,0.5,False,0.2,1,-0.0680280373831775,1070,27.21000000000008
1811,,10.0,0.5,False,0.2,2,-0.06534693877551,245,83.99000000000005
1812,,10.0,0.5,False,0.2,3,-0.10372822299651552,287,70.23000000000005
1813,,10.0,0.5,False,0.2,4,-0.0888760806916425,694,38.32000000000011
1814,,10.0,0.5,False,0.2,5,-0.1015850144092218,694,29.50000000000007
1815,,10.0,0.5,False,0.2,6,-0.08638596491228052,285,75.38000000000005
1816,,10.0,0.5,False,0.2,7,-0.11576751117734713,671,22.32000000000007
1817,,10.0,0.5,False,0.2,8,-0.11570552147239255,652,24.560000000000066
1818,,10.0,0.5,False,0.2,9,-0.10508650519031124,289,69.63000000000005
1819,,10.0,0.5,False,0.2,10,-0.10320689655172396,290,70.07000000000005
1820,,10.0,0.5,False,0.3,1,-0.37239999999999995,1550,-477.2199999999999
1821,,10.0,0.5,False,0.3,2,-0.4006486486486487,1110,-344.72
1822,,10.0,0.5,False,0.3,3,-0.41140311804008917,449,-84.72000000000001
1823,,10.0,0.5,False,0.3,4,-0.41008928571428577,448,-83.72000000000001
1824,,10.0,0.5,False,0.3,5,-0.41794230769230767,1040,-334.65999999999997
1825,,10.0,0.5,False,0.3,6,-0.38373205741626804,418,-60.40000000000002
1826,,10.0,0.5,False,0.3,7,-0.3895734597156399,422,-64.40000000000002
1827,,10.0,0.5,False,0.3,8,-0.3452482269503546,564,-94.72
1828,,10.0,0.5,False,0.3,9,-0.4313163265306123,980,-322.69000000000005
1829,,10.0,0.5,False,0.3,10,-0.42610766045548654,966,-311.62
1830,,10.0,0.5,False,0.4,1,-0.5356531845653185,2151,-1052.19
1831,,10.0,0.5,False,0.4,2,-0.48997875354107656,1412,-591.8500000000001
1832,,10.0,0.5,False,0.4,3,-0.4878752570253598,1459,-611.81
1833,,10.0,0.5,False,0.4,4,-0.5083268912203203,1811,-820.5799999999999
1834,,10.0,0.5,False,0.4,5,-0.5135193621867881,1756,-801.7399999999999
1835,,10.0,0.5,False,0.4,6,-0.5008463251670378,1347,-574.6399999999999
1836,,10.0,0.5,False,0.4,7,-0.5201465201465201,546,-183.99999999999994
1837,,10.0,0.5,False,0.4,8,-0.5196786389413988,1587,-724.7299999999999
1838,,10.0,0.5,False,0.4,9,-0.5160811865729897,1281,-561.0999999999999
1839,,10.0,0.5,False,0.4,10,-0.5159665871121718,1257,-548.5699999999999
1840,,10.0,1.0,True,0.1,1,-0.10759849906191368,533,42.650000000000006
1841,,10.0,1.0,True,0.1,2,-0.18672566371681437,113,78.89999999999998
1842,,10.0,1.0,True,0.1,3,-0.12902985074626871,134,82.71
1843,,10.0,1.0,True,0.1,4,-0.1682300884955754,113,80.98999999999998
1844,,10.0,1.0,True,0.1,5,-0.11261194029850749,134,84.91
1845,,10.0,1.0,True,0.1,6,-0.11261194029850749,134,84.91
1846,,10.0,1.0,True,0.1,7,-0.1256617647058824,136,82.91
1847,,10.0,1.0,True,0.1,8,0.013280254777070295,314,104.17000000000007
1848,,10.0,1.0,True,0.1,9,-0.127925925925926,135,82.72999999999999
1849,,10.0,1.0,True,0.1,10,0.024511784511784755,297,107.28000000000007
1850,,10.0,1.0,True,0.2,1,-0.06686553030303023,1056,29.39000000000007
1851,,10.0,1.0,True,0.2,2,-0.09426056338028152,284,73.23000000000005
1852,,10.0,1.0,True,0.2,3,-0.06771428571428549,245,83.41000000000005
1853,,10.0,1.0,True,0.2,4,-0.10149478563151793,863,12.410000000000018
1854,,10.0,1.0,True,0.2,5,-0.0895804195804194,286,74.38000000000005
1855,,10.0,1.0,True,0.2,6,-0.08638596491228052,285,75.38000000000005
1856,,10.0,1.0,True,0.2,7,-0.10213793103448258,290,70.38000000000005
1857,,10.0,1.0,True,0.2,8,-0.11705972434915764,653,23.560000000000066
1858,,10.0,1.0,True,0.2,9,-0.10817241379310327,290,68.63000000000005
1859,,10.0,1.0,True,0.2,10,-0.12731554160125588,637,18.900000000000013
1860,,10.0,1.0,True,0.3,1,-0.3687713742875237,1579,-482.2899999999999
1861,,10.0,1.0,True,0.3,2,-0.4006486486486487,1110,-344.72
1862,,10.0,1.0,True,0.3,3,-0.41008928571428577,448,-83.72000000000001
1863,,10.0,1.0,True,0.3,4,-0.4002994791666666,768,-207.42999999999995
1864,,10.0,1.0,True,0.3,5,-0.38225419664268595,417,-59.40000000000002
1865,,10.0,1.0,True,0.3,6,-0.38373205741626804,418,-60.40000000000002
1866,,10.0,1.0,True,0.3,7,-0.42229702970297034,1010,-326.52000000000004
1867,,10.0,1.0,True,0.3,8,-0.402258064516129,1209,-386.3299999999999
1868,,10.0,1.0,True,0.3,9,-0.38666666666666677,420,-62.40000000000002
1869,,10.0,1.0,True,0.3,10,-0.42610766045548654,966,-311.62
1870,,10.0,1.0,True,0.4,1,-0.5327839003354096,2087,-1011.9199999999998
1871,,10.0,1.0,True,0.4,2,-0.5065511265164644,577,-192.27999999999997
1872,,10.0,1.0,True,0.4,3,-0.49157635467980293,1421,-598.53
1873,,10.0,1.0,True,0.4,4,-0.48257905832747716,1423,-586.71
1874,,10.0,1.0,True,0.4,5,-0.4956382202771699,1371,-579.52
1875,,10.0,1.0,True,0.4,6,-0.5154963235294117,544,-180.42999999999995
1876,,10.0,1.0,True,0.4,7,-0.5192660550458714,545,-182.99999999999994
1877,,10.0,1.0,True,0.4,8,-0.5104853620955315,1298,-562.6099999999999
1878,,10.0,1.0,True,0.4,9,-0.5311397295556985,1553,-724.8599999999999
1879,,10.0,1.0,True,0.4,10,-0.5135424940428911,1259,-546.55
1880,,10.0,1.0,False,0.1,1,-0.10056224899598402,498,49.91999999999996
1881,,10.0,1.0,False,0.1,2,-0.12902985074626871,134,82.71
1882,,10.0,1.0,False,0.1,3,-0.15244755244755243,143,78.2
1883,,10.0,1.0,False,0.1,4,-0.15403508771929839,114,82.43999999999998
1884,,10.0,1.0,False,0.1,5,0.02800000000000025,315,108.82000000000008
1885,,10.0,1.0,False,0.1,6,-0.11261194029850749,134,84.91
1886,,10.0,1.0,False,0.1,7,-0.1256617647058824,136,82.91
1887,,10.0,1.0,False,0.1,8,0.013280254777070295,314,104.17000000000007
1888,,10.0,1.0,False,0.1,9,-0.127925925925926,135,82.72999999999999
1889,,10.0,1.0,False,0.1,10,-0.22440366972477085,109,75.53999999999998
1890,,10.0,1.0,False,0.2,1,-0.06497142857142847,1050,31.7800000000001
1891,,10.0,1.0,False,0.2,2,-0.110299003322259,301,66.80000000000004
1892,,10.0,1.0,False,0.2,3,-0.10211805555555539,288,70.59000000000005
1893,,10.0,1.0,False,0.2,4,-0.09018705035971207,695,37.32000000000011
1894,,10.0,1.0,False,0.2,5,-0.09275261324041793,287,73.38000000000005
1895,,10.0,1.0,False,0.2,6,-0.09275261324041793,287,73.38000000000005
1896,,10.0,1.0,False,0.2,7,-0.10247960848287092,613,37.18000000000012
1897,,10.0,1.0,False,0.2,8,-0.10508650519031124,289,69.63000000000005
1898,,10.0,1.0,False,0.2,9,-0.1192280701754384,285,66.02000000000005
1899,,10.0,1.0,False,0.2,10,-0.10628865979381426,291,69.07000000000005
1900,,10.0,1.0,False,0.3,1,-0.37009322560596636,1609,-495.4799999999999
1901,,10.0,1.0,False,0.3,2,-0.4001082055906222,1109,-343.72
1902,,10.0,1.0,False,0.3,3,-0.3921241050119332,419,-64.30000000000003
1903,,10.0,1.0,False,0.3,4,-0.4002994791666666,768,-207.42999999999995
1904,,10.0,1.0,False,0.3,5,-0.41008928571428577,448,-83.72000000000001
1905,,10.0,1.0,False,0.3,6,-0.38373205741626804,418,-60.40000000000002
1906,,10.0,1.0,False,0.3,7,-0.3895734597156399,422,-64.40000000000002
1907,,10.0,1.0,False,0.3,8,-0.402258064516129,1209,-386.3299999999999
1908,,10.0,1.0,False,0.3,9,-0.4313163265306123,980,-322.69000000000005
1909,,10.0,1.0,False,0.3,10,-0.3535784313725491,612,-116.39000000000004
1910,,10.0,1.0,False,0.4,1,-0.5289500941619585,2124,-1023.4899999999999
1911,,10.0,1.0,False,0.4,2,-0.48920454545454545,1496,-631.85
1912,,10.0,1.0,False,0.4,3,-0.5023050259965337,577,-189.82999999999996
1913,,10.0,1.0,False,0.4,4,-0.4878468208092486,1384,-575.1800000000001
1914,,10.0,1.0,False,0.4,5,-0.49486151603498535,1372,-578.9499999999999
1915,,10.0,1.0,False,0.4,6,-0.543231638418079,885,-380.75999999999993
1916,,10.0,1.0,False,0.4,7,-0.51654478976234,547,-182.54999999999995
1917,,10.0,1.0,False,0.4,8,-0.5089761354888375,1299,-561.1599999999999
1918,,10.0,1.0,False,0.4,9,-0.5160811865729897,1281,-561.0999999999999
1919,,10.0,1.0,False,0.4,10,-0.5117460317460317,1260,-544.8
1920,,10.0,10.0,True,0.1,1,-0.10331417624521073,522,46.07
1921,,10.0,10.0,True,0.1,2,-0.15244755244755243,143,78.2
1922,,10.0,10.0,True,0.1,3,-0.1682300884955754,113,80.98999999999998
1923,,10.0,10.0,True,0.1,4,-0.11074626865671644,134,85.16
1924,,10.0,10.0,True,0.1,5,-0.17776785714285737,112,80.08999999999997
1925,,10.0,10.0,True,0.1,6,-0.16336283185840728,113,81.53999999999998
1926,,10.0,10.0,True,0.1,7,-0.1256617647058824,136,82.91
1927,,10.0,10.0,True,0.1,8,-0.127925925925926,135,82.72999999999999
1928,,10.0,10.0,True,0.1,9,-0.008458781362006963,279,97.64000000000006
1929,,10.0,10.0,True,0.1,10,-0.23301886792452847,106,75.29999999999998
1930,,10.0,10.0,True,0.2,1,-0.06771563981042648,1055,28.56000000000006
1931,,10.0,10.0,True,0.2,2,-0.11324503311258265,302,65.80000000000004
1932,,10.0,10.0,True,0.2,3,-0.09743859649122791,285,72.23000000000005
1933,,10.0,10.0,True,0.2,4,-0.09534965034965019,286,72.73000000000005
1934,,10.0,10.0,True,0.2,5,-0.10416666666666656,696,27.50000000000007
1935,,10.0,10.0,True,0.2,6,-0.08638596491228052,285,75.38000000000005
1936,,10.0,10.0,True,0.2,7,-0.057458333333333125,240,86.21000000000005
1937,,10.0,10.0,True,0.2,8,-0.1115302491103201,281,68.66000000000005
1938,,10.0,10.0,True,0.2,9,-0.11123711340206167,291,67.63000000000005
1939,,10.0,10.0,True,0.2,10,-0.10628865979381426,291,69.07000000000005
1940,,10.0,10.0,True,0.3,1,-0.36542176432710877,1553,-467.4999999999999
1941,,10.0,10.0,True,0.3,2,-0.3909731232622799,1079,-321.86
1942,,10.0,10.0,True,0.3,3,-0.41140311804008917,449,-84.72000000000001
1943,,10.0,10.0,True,0.3,4,-0.40778839088905217,1361,-455.0
1944,,10.0,10.0,True,0.3,5,-0.38225419664268595,417,-59.40000000000002
1945,,10.0,10.0,True,0.3,6,-0.41008928571428577,448,-83.72000000000001
1946,,10.0,10.0,True,0.3,7,-0.3895734597156399,422,-64.40000000000002
1947,,10.0,10.0,True,0.3,8,-0.3500624024960999,641,-124.39000000000001
1948,,10.0,10.0,True,0.3,9,-0.38666666666666677,420,-62.40000000000002
1949,,10.0,10.0,True,0.3,10,-0.42610766045548654,966,-311.62
1950,,10.0,10.0,True,0.4,1,-0.5334115347018572,2046,-991.3599999999999
1951,,10.0,10.0,True,0.4,2,-0.4913464337700146,1374,-575.11
1952,,10.0,10.0,True,0.4,3,-0.4890597117364447,1457,-612.56
1953,,10.0,10.0,True,0.4,4,-0.5130797773654916,539,-176.54999999999995
1954,,10.0,10.0,True,0.4,5,-0.5133485193621867,1756,-801.4399999999999
1955,,10.0,10.0,True,0.4,6,-0.5008463251670378,1347,-574.6399999999999
1956,,10.0,10.0,True,0.4,7,-0.4977719033232628,1324,-559.05
1957,,10.0,10.0,True,0.4,8,-0.5072384615384614,1300,-559.4099999999999
1958,,10.0,10.0,True,0.4,9,-0.515935787000783,1277,-558.8499999999999
1959,,10.0,10.0,True,0.4,10,-0.5159665871121718,1257,-548.5699999999999
1960,,10.0,10.0,False,0.1,1,-0.10535714285714283,532,43.95000000000002
1961,,10.0,10.0,False,0.1,2,-0.18672566371681437,113,78.89999999999998
1962,,10.0,10.0,False,0.1,3,-0.1682300884955754,113,80.98999999999998
1963,,10.0,10.0,False,0.1,4,-0.1682300884955754,113,80.98999999999998
1964,,10.0,10.0,False,0.1,5,-0.11261194029850749,134,84.91
1965,,10.0,10.0,False,0.1,6,-0.17776785714285737,112,80.08999999999997
1966,,10.0,10.0,False,0.1,7,-0.11416058394160584,137,84.36
1967,,10.0,10.0,False,0.1,8,-0.004221453287197031,289,98.78000000000006
1968,,10.0,10.0,False,0.1,9,-0.127925925925926,135,82.72999999999999
1969,,10.0,10.0,False,0.1,10,0.02394557823129278,294,107.04000000000008
1970,,10.0,10.0,False,0.2,1,-0.07292060491493378,1058,22.850000000000065
1971,,10.0,10.0,False,0.2,2,-0.11617161716171603,303,64.80000000000004
1972,,10.0,10.0,False,0.2,3,-0.10059440559440543,286,71.23000000000005
1973,,10.0,10.0,False,0.2,4,-0.09217543859649106,285,73.73000000000005
1974,,10.0,10.0,False,0.2,5,-0.08638596491228052,285,75.38000000000005
1975,,10.0,10.0,False,0.2,6,-0.0895804195804194,286,74.38000000000005
1976,,10.0,10.0,False,0.2,7,-0.10522336769759433,291,69.38000000000005
1977,,10.0,10.0,False,0.2,8,-0.11570552147239255,652,24.560000000000066
1978,,10.0,10.0,False,0.2,9,-0.11217391304347817,644,27.760000000000062
1979,,10.0,10.0,False,0.2,10,-0.12731554160125588,637,18.900000000000013
1980,,10.0,10.0,False,0.3,1,-0.36467524115755623,1555,-467.0699999999999
1981,,10.0,10.0,False,0.3,2,-0.41008928571428577,448,-83.72000000000001
1982,,10.0,10.0,False,0.3,3,-0.41140311804008917,449,-84.72000000000001
1983,,10.0,10.0,False,0.3,4,-0.3841383989145183,737,-183.10999999999996
1984,,10.0,10.0,False,0.3,5,-0.41301431801055005,1327,-448.06999999999994
1985,,10.0,10.0,False,0.3,6,-0.38373205741626804,418,-60.40000000000002
1986,,10.0,10.0,False,0.3,7,-0.3895734597156399,422,-64.40000000000002
1987,,10.0,10.0,False,0.3,8,-0.4294939271255061,988,-324.34000000000003
1988,,10.0,10.0,False,0.3,9,-0.38666666666666677,420,-62.40000000000002
1989,,10.0,10.0,False,0.3,10,-0.42610766045548654,966,-311.62
1990,,10.0,10.0,False,0.4,1,-0.5340306122448979,2156,-1051.37
1991,,10.0,10.0,False,0.4,2,-0.5031660899653978,578,-190.82999999999996
1992,,10.0,10.0,False,0.4,3,-0.5031660899653978,578,-190.82999999999996
1993,,10.0,10.0,False,0.4,4,-0.5083268912203203,1811,-820.5799999999999
1994,,10.0,10.0,False,0.4,5,-0.4932265112891479,1373,-577.2
1995,,10.0,10.0,False,0.4,6,-0.5424915445321307,887,-381.18999999999994
1996,,10.0,10.0,False,0.4,7,-0.5156593406593406,546,-181.54999999999995
1997,,10.0,10.0,False,0.4,8,-0.5089761354888375,1299,-561.1599999999999
1998,,10.0,10.0,False,0.4,9,-0.5183241252302024,543,-181.44999999999996
1999,,10.0,10.0,False,0.4,10,-0.5135424940428911,1259,-546.55
